Timestamp,Latitude,Longitude,X,Y,Distance,LogDist,Azimuth,RouteID,CellID,Frequency_MHz,RSRP_dBm
2012-09-15 20:02:05,35.514318183333,24.024664833333,12.8526406523875,663.932888630249,664.05727989131,2.82220554212073,88.8909871607611,1,60561,1861.6,-80
2012-09-15 20:02:18,35.514363116667,24.024683583333,14.5517265242743,668.934867370662,669.093124706152,2.8254865672916,88.7538083648248,1,60561,1861.6,-80
2013-04-08 06:14:09,35.515313633333,24.024684516667,14.6363033036595,774.746382630003,774.88462287793,2.88923704266414,88.9177120635469,2,60561,1861.6,-79
2012-09-22 17:52:23,35.516795633333,24.024614566667,8.2975802783893,939.722622629531,939.759254979806,2.97301661144557,89.4941018084869,2,60561,1861.6,-86
2012-09-13 14:52:55,35.516978566667,24.024735183333,19.2276108430217,960.086761370707,960.279277282408,2.98239755693939,88.8526935825995,2,60561,1861.6,-83
2012-09-18 15:08:17,35.517096269733,24.024650765503,11.5778432553578,973.189466678174,973.258333901023,2.98822813122064,89.3183955604615,2,60565,1876.6,-101
2013-01-05 16:40:38,35.517601833333,24.024639633333,10.5690692408988,1029.46880663027,1029.5230590178,3.01263607828969,89.4117920013083,2,60565,1876.6,-99
2013-01-05 16:40:45,35.5178999,24.024628466667,9.55716927116402,1062.64958800069,1062.69256436776,3.02640764184221,89.4847118880402,2,60565,1876.6,-95
2012-10-25 15:00:31,35.506929816667,24.0247726,22.6182311236698,-158.540088629608,160.145384204003,2.20451442571217,-81.8806479904626,3,60563,1869.4,-66
2012-10-25 15:06:31,35.508886033333,24.024878383333,32.2040960069292,59.2259506297705,67.41525812176,1.82875820170055,61.4648743382724,3,60562,1860.2,-80
2012-10-25 15:06:37,35.509597066667,24.024904616667,34.5813059892246,138.378181370591,142.633754081398,2.15422231286939,75.9689159727887,3,60562,1860.2,-80
2012-10-25 15:06:43,35.510499466667,24.0248468,29.3420802798452,238.833349370711,240.629022453197,2.38134800675751,82.9959746850361,3,60562,1860.2,-80
2012-09-21 12:18:34,35.511530423748,24.024867608982,31.2277468036369,353.599491627568,354.975735297085,2.55019866745864,84.9530805064951,3,60562,1860.2,-83
2012-09-24 12:19:05,35.511750560104,24.02482517602,27.3825603380897,378.105070777382,379.09530352965,2.57874840414738,85.8578420868602,3,60562,1860.2,-84
2013-01-23 11:46:20,35.512362721578,24.024839476009,28.6783954995037,446.250886063334,447.171447747658,2.65047406571578,86.3229327119193,3,60562,1860.2,-82
2013-03-14 11:09:32,35.512667809355,24.024855195386,30.1028526393575,480.213257399061,481.155852420859,2.68228577259637,86.4130259095421,3,60562,1860.2,-63
2012-10-02 20:09:41,35.5131169,24.024832516667,28.0477544506464,530.206028000323,530.947369009022,2.72505147309313,86.9718913673969,3,60562,1860.2,-66
2012-10-02 19:39:54,35.513179916667,24.0248947,33.6826783201835,537.221043370681,538.275925765869,2.73100495655572,86.4123660495871,3,60562,1860.2,-73
